"","ds","ctv_S","ooh_S","facebook_S","search_S","newsletter","type","solID"
"1016",2021-06-26,41293.7836262428,160925.552250146,32.793156361457,3626.35265093015,3739.2458113452,"saturatedSpendReversed","1_98_11"
"1017",2021-07-03,37400.5878162203,56537.6968750138,6656.71221631605,4675.9630912264,12277.4804469739,"saturatedSpendReversed","1_98_11"
"1018",2021-07-10,29743.674622481,19863.2915856782,1339.4120518337,4866.69411904387,11083.0116721264,"saturatedSpendReversed","1_98_11"
"1019",2021-07-17,33518.1389209605,115159.869326582,269.506114474964,5046.80073600891,6215.58477467641,"saturatedSpendReversed","1_98_11"
"1020",2021-07-24,26656.0681590089,40458.9183825318,54.2279320541836,5104.30191122759,17275.7317699334,"saturatedSpendReversed","1_98_11"
"1021",2021-07-31,32583.7691178843,219654.36205387,10.9113242963039,5785.06968566065,16052.3643888289,"saturatedSpendReversed","1_98_11"
"1022",2021-08-07,25912.9891588516,182036.921722316,2.19549212719661,6778.68215325587,14512.8867821508,"saturatedSpendReversed","1_98_11"
"1023",2021-08-14,54654.9518461608,63954.7179207372,0.441759913800296,1662.34737279918,24449.1223576029,"saturatedSpendReversed","1_98_11"
"1024",2021-08-21,43465.6030597078,22469.100804508,1342.76698988833,407.660180161279,27904.8673752735,"saturatedSpendReversed","1_98_11"
"1025",2021-08-28,152456.13699531,7894.0304543106,1169.10815489518,7099.97117642704,43417.0946174323,"saturatedSpendReversed","1_98_11"
"1026",2021-09-04,121244.23699625,2773.39611209901,235.238883953176,8234.4709416831,35100.1259246108,"saturatedSpendReversed","1_98_11"
"1027",2021-09-11,145291.524861856,151139.172475394,669.099765383137,7606.01951827125,14472.5492637527,"saturatedSpendReversed","1_98_11"
"1028",2021-09-18,115546.414995674,53099.4649381204,134.631070190571,8305.23667547748,20957.4394380469,"saturatedSpendReversed","1_98_11"
"1029",2021-09-25,175554.774664267,163219.076819309,2556.09014789864,9676.70684888568,31624.8335196168,"saturatedSpendReversed","1_98_11"
"1030",2021-10-02,250918.41131964,115706.676908412,514.316653388923,9719.70140172455,40508.8697470173,"saturatedSpendReversed","1_98_11"
"1031",2021-10-09,244186.403917128,367887.294014358,5452.05922611681,10396.9116932935,29546.6680611286,"saturatedSpendReversed","1_98_11"
"1032",2021-10-16,194194.834076776,129249.208856662,5287.39517328026,10136.318420182,54242.10005476,"saturatedSpendReversed","1_98_11"
"1033",2021-10-23,198798.399101108,91500.1017529949,5795.76839166877,10405.7460365732,53880.9781487993,"saturatedSpendReversed","1_98_11"
"1034",2021-10-30,162744.209693053,32146.5730246643,6439.56495466301,11018.4848807136,23488.3827743923,"saturatedSpendReversed","1_98_11"
"1035",2021-11-06,150575.075928629,329818.266754445,4848.53431925789,12528.7478351847,34112.0758164268,"saturatedSpendReversed","1_98_11"
"1036",2021-11-13,119748.280072062,115874.483131304,8575.68635303858,3072.44543665161,31265.567010235,"saturatedSpendReversed","1_98_11"
"1037",2021-11-20,150459.897499623,146015.049085389,5005.49731347663,753.460847435288,30275.5735111824,"saturatedSpendReversed","1_98_11"
"1038",2021-11-27,119656.68178669,51299.2155002686,3470.96062505298,15198.1057761066,51998.6076692131,"saturatedSpendReversed","1_98_11"
"1039",2021-12-04,124083.265197228,105864.998287507,2354.86766643674,16460.3898079167,34220.7090444023,"saturatedSpendReversed","1_98_11"
"1040",2021-12-11,98680.0604380005,37193.3673625004,3504.1894648011,15156.6084636817,49685.694951105,"saturatedSpendReversed","1_98_11"
"1041",2021-12-18,142226.63298575,104908.681643028,1716.96354314221,15383.5466870768,60531.2960913061,"saturatedSpendReversed","1_98_11"
"1042",2021-12-25,203524.709488783,36857.3862842561,7572.02210626803,13852.5324541604,78575.3113398664,"saturatedSpendReversed","1_98_11"
"1043",2022-01-01,161857.689681657,12949.0419899595,5804.79454010412,14050.412649219,104944.878713494,"saturatedSpendReversed","1_98_11"
"1044",2022-01-08,128721.037238613,8496.56460129185,6640.97273510648,14285.6058015576,111026.00799858,"saturatedSpendReversed","1_98_11"
"1045",2022-01-15,141457.594944227,2985.08339533367,1336.24507538397,13583.282605109,49007.9772008666,"saturatedSpendReversed","1_98_11"
"1046",2022-01-22,112497.39436114,57859.9442037152,268.868880013447,12557.7173992558,26784.5911584884,"saturatedSpendReversed","1_98_11"
"1047",2022-01-29,114635.33112598,20327.8344604338,54.0997126735247,12039.5496904927,22848.4713113853,"saturatedSpendReversed","1_98_11"
"1048",2022-02-05,91166.3743363083,7141.7430406763,483.865872905651,13565.811904417,64048.5196146093,"saturatedSpendReversed","1_98_11"
"1049",2022-02-12,81667.361911716,56694.6962718298,97.359741653295,3326.76636392576,41677.2280177426,"saturatedSpendReversed","1_98_11"
"1050",2022-02-19,64947.8412455594,19918.4499131323,19.5899728118346,815.828386692012,33896.6677756199,"saturatedSpendReversed","1_98_11"
"1051",2022-02-26,64007.3659178026,63169.1146733536,3.94174253394224,7613.40027032946,31113.9959322853,"saturatedSpendReversed","1_98_11"
"1052",2022-03-05,50903.3246925476,22193.0961697962,0.793126889614824,9227.04666944325,28899.2044296188,"saturatedSpendReversed","1_98_11"
"1053",2022-03-12,93602.2889178384,98401.3288884298,0.159586847089416,9342.76382973306,18761.9172678059,"saturatedSpendReversed","1_98_11"
"1054",2022-03-19,74439.3654766093,34571.1692580973,0.0321108287934971,8251.14133926169,19504.2480809079,"saturatedSpendReversed","1_98_11"
"1055",2022-03-26,78943.4514264273,94061.0293030486,0.00646109215521728,8356.77429395251,30693.4249316238,"saturatedSpendReversed","1_98_11"
"1056",2022-04-02,62781.5890044635,33046.2992864002,0.00130005089892493,7569.34550382411,21241.9331250511,"saturatedSpendReversed","1_98_11"
"1057",2022-04-09,49928.497509369,22867.6993644021,0.000261586168281277,7829.57637993309,48716.7781988122,"saturatedSpendReversed","1_98_11"
"1058",2022-04-16,39706.781925603,8034.06939926994,2113.26053101894,6893.3932256622,38559.3144231635,"saturatedSpendReversed","1_98_11"
"1059",2022-04-23,31577.7283422467,161176.195753238,425.213909198816,5383.81149107481,15939.6279677833,"saturatedSpendReversed","1_98_11"
"1060",2022-04-30,25112.9121751809,56625.7550249059,12886.1555471107,4493.61427961363,12379.67793667,"saturatedSpendReversed","1_98_11"
"1061",2022-05-07,19971.618955079,79568.362237022,2592.85236926702,5821.97642007757,4635.55515971323,"saturatedSpendReversed","1_98_11"
"1062",2022-05-14,15882.8876915785,27954.6155479729,13562.161105363,1427.73285243448,21013.8636740782,"saturatedSpendReversed","1_98_11"
"1063",2022-05-21,13578.3371137677,36109.7802267545,2728.87296958836,350.125275480512,26710.1112737446,"saturatedSpendReversed","1_98_11"
"1064",2022-05-28,10798.4837834851,12686.3868424709,1558.1252575289,4725.86179712912,37857.5677900099,"saturatedSpendReversed","1_98_11"
"1065",2022-06-04,8587.74171278727,4457.08642107912,313.513890999432,5878.9308607568,39874.5659774276,"saturatedSpendReversed","1_98_11"
"1066",2022-06-11,15144.2784143937,1565.90048937044,63.0828358468997,5975.03321692396,21543.0621712215,"saturatedSpendReversed","1_98_11"
"1067",2022-06-18,12043.834491677,18013.0784530272,12.6930394241897,6878.60055577869,30847.5085258135,"saturatedSpendReversed","1_98_11"
"1068",2022-06-25,9578.13540492258,6328.50380267793,3759.4967335845,6846.85052697766,27717.5221939578,"saturatedSpendReversed","1_98_11"
"1069",2022-07-02,22239.1783629698,170324.715665506,756.456801820293,5612.39774853134,24292.9374286761,"saturatedSpendReversed","1_98_11"
"1070",2022-07-09,17686.2162795372,59839.8887558305,8232.01050998178,6563.00419680063,23591.8936324269,"saturatedSpendReversed","1_98_11"
"1071",2022-07-16,22921.1555027478,80541.311633646,1656.38136809726,6756.12297949608,17218.0760832494,"saturatedSpendReversed","1_98_11"
"1072",2022-07-23,27957.4675631038,28296.4401823575,333.284224218733,8576.8151495168,28465.3121919495,"saturatedSpendReversed","1_98_11"
"1073",2022-07-30,22233.8168199829,9941.33955299593,67.060869104488,9849.97315138443,18806.012941198,"saturatedSpendReversed","1_98_11"
"1074",2022-08-06,30723.4457229321,96067.0736886706,13.4934684520135,11188.8584487101,65858.5842112229,"saturatedSpendReversed","1_98_11"
"1075",2022-08-13,24433.5243433802,33751.0794024617,4453.46543892206,2743.86215879757,42306.7543271694,"saturatedSpendReversed","1_98_11"
"1076",2022-08-20,80994.4402113574,118289.708547706,896.091807408527,672.881829812512,34115.6121022489,"saturatedSpendReversed","1_98_11"
"1077",2022-08-27,64412.6848410605,41558.5194009976,4688.77783826594,8751.67858442654,59885.1430566314,"saturatedSpendReversed","1_98_11"
"1078",2022-09-03,62887.077188863,82814.0163175724,943.43954505814,11879.5218657779,91682.5843682408,"saturatedSpendReversed","1_98_11"
"1079",2022-09-10,50012.3894056331,29094.9056013639,189.831594902071,13419.9013511107,78111.4857552751,"saturatedSpendReversed","1_98_11"
"1080",2022-09-17,39773.4988787751,56342.396365626,3441.0908841727,12650.984478971,102161.563802948,"saturatedSpendReversed","1_98_11"
"1081",2022-09-24,32518.7198616359,49114.6769943662,692.389644007584,13995.7550631735,36577.9928421669,"saturatedSpendReversed","1_98_11"
"1082",2022-10-01,182564.697246995,43482.5748065151,1056.16214794626,15778.8686985074,47190.5398186609,"saturatedSpendReversed","1_98_11"
"1083",2022-10-08,145188.75957643,15276.6580532498,2228.3589283842,15362.8112545113,38644.5006518983,"saturatedSpendReversed","1_98_11"
"1084",2022-10-15,159954.208547224,68474.3219405562,2890.95974976021,16527.4474699305,62849.2550718599,"saturatedSpendReversed","1_98_11"
"1085",2022-10-22,127207.250241713,24056.9654940784,581.696519898213,17546.386457755,71433.4793435723,"saturatedSpendReversed","1_98_11"
"1086",2022-10-29,126454.454474699,8451.89221859973,8048.85395845553,18102.9292081734,67120.0054044504,"saturatedSpendReversed","1_98_11"
"1087",2022-11-05,100565.803054774,148361.388724127,1619.52802600966,18492.7444354931,48675.8129059152,"saturatedSpendReversed","1_98_11"
"1088",2022-11-12,137328.17968661,52123.5509610201,9054.34374268771,4535.00613145332,36330.7208608545,"saturatedSpendReversed","1_98_11"
"1089",2022-11-19,109213.38223793,65365.8106439763,1821.84488923461,1112.12701197808,32037.1944037322,"saturatedSpendReversed","1_98_11"
"1090",2022-11-26,140379.645220693,22964.8575785784,7370.17261867254,16272.7287361737,11443.285637265,"saturatedSpendReversed","1_98_11"
"1091",2022-12-03,111640.130138617,61627.1371605124,1482.96902566233,17977.2546970937,38811.8852418976,"saturatedSpendReversed","1_98_11"
"1092",2022-12-10,88784.3721058939,21651.3558682089,298.391536380323,20181.9250684542,82290.4701230765,"saturatedSpendReversed","1_98_11"
"1093",2022-12-17,70607.8067129658,22970.4668687699,60.040032827822,20495.9133428013,65818.9818804772,"saturatedSpendReversed","1_98_11"
"1094",2022-12-24,214199.049839777,8070.17452943297,9080.08819617822,22172.9132037109,103756.327100129,"saturatedSpendReversed","1_98_11"
"1095",2022-12-31,221726.610151253,2835.28050638164,1827.02498868198,19930.8333042958,90096.6390436129,"saturatedSpendReversed","1_98_11"
"1096",2020-01-04,22675.0937541745,14026.2883418879,14873.5910017032,6853.63238846039,8269.38759295078,"decompMedia","1_98_11"
"1097",2020-01-11,17490.964851621,9896.1487960538,15178.5403498823,8183.33525574395,7274.55370520415,"decompMedia","1_98_11"
"1098",2020-01-18,12457.5331324688,6447.78002102052,14769.0133671389,5614.93958026562,7059.78970473013,"decompMedia","1_98_11"
"1099",2020-01-25,8729.07082930176,3948.68945176435,14028.9497308251,5027.81394761207,5884.80855600696,"decompMedia","1_98_11"
"1100",2020-02-01,11159.0268350975,7528.98234547785,7834.99580344304,4240.43361926671,4144.56796706357,"decompMedia","1_98_11"
"1101",2020-02-08,7786.70650782024,4699.32775995652,13782.3013546447,3947.16075305386,3803.47288615082,"decompMedia","1_98_11"
"1102",2020-02-15,28142.4355035824,2792.8642387986,11545.151227432,257.476707584828,5809.98714734043,"decompMedia","1_98_11"
"1103",2020-02-22,20766.3017322566,1608.01296763668,6138.66296670477,15.5795989411452,6488.18433425789,"decompMedia","1_98_11"
"1104",2020-02-29,30010.0158976139,908.204501167636,12082.1944867034,1746.35069837988,2064.1797556923,"decompMedia","1_98_11"
"1105",2020-03-07,22285.2365372274,507.250960744042,6491.51327048105,3528.58644695978,2414.75866013495,"decompMedia","1_98_11"
"1106",2020-03-14,23319.6419260833,7362.03058898261,3144.79862985163,3162.5526969099,1828.64936053028,"decompMedia","1_98_11"
"1107",2020-03-21,16931.2255415601,4581.54378603463,1438.79744709806,2930.87403628706,2136.589361425,"decompMedia","1_98_11"
"1108",2020-03-28,12036.8642533871,8971.70740673212,16283.7869798747,3313.07980691145,2887.2145797033,"decompMedia","1_98_11"
"1109",2020-04-04,8422.91894688643,5747.01540364657,9587.76001969571,2306.00321228056,3010.34281536953,"decompMedia","1_98_11"
"1110",2020-04-11,5826.44822836889,9150.73550892059,4912.2832075864,2020.98248834226,1472.49376798956,"decompMedia","1_98_11"
"1111",2020-04-18,7002.49983204213,5880.87702831503,11909.4073834264,1834.70013253271,3054.06778156903,"decompMedia","1_98_11"
"1112",2020-04-25,4822.1614548575,3566.29768001671,6377.18406465661,1809.60298979642,2288.68696836855,"decompMedia","1_98_11"
"1113",2020-05-02,3297.99569526955,2079.66258116457,3083.21213760742,1104.01971996934,1809.19444450431,"decompMedia","1_98_11"
"1114",2020-05-09,2244.84893003706,7833.05419109284,1409.1790205852,1137.04061403661,857.203378504443,"decompMedia","1_98_11"
"1115",2020-05-16,1522.99580007597,4915.65304649273,13727.6898479677,70.0090601106518,4756.32028785515,"decompMedia","1_98_11"
"1116",2020-05-23,1030.94607150519,11216.6665678958,7620.19761101272,4.22063837722656,6131.20184804847,"decompMedia","1_98_11"
"1117",2020-05-30,696.8034332846,7491.47417671589,3766.35641185036,613.931282542177,4034.00071523337,"decompMedia","1_98_11"
"1118",2020-06-06,470.473343561262,4672.8050908372,1741.14696067029,765.314528787006,2128.50566620708,"decompMedia","1_98_11"
"1119",2020-06-13,317.435501260803,2775.85706001296,778.453381828521,1155.85309969941,2190.5807059383,"decompMedia","1_98_11"
"1120",2020-06-20,3549.6435781417,11069.6564958169,12164.177209261,1398.24199062613,992.799327047054,"decompMedia","1_98_11"
"1121",2020-06-27,2418.03780030768,7372.69933104955,6546.02934900603,1305.99673077664,920.45213385192,"decompMedia","1_98_11"
"1122",2020-07-04,3738.65143156417,4589.0497281155,3174.25247194188,1599.10688297984,1049.0422742303,"decompMedia","1_98_11"
"1123",2020-07-11,2548.29579060111,2722.250382783,1452.9839402825,1906.92472228282,2105.62230520802,"decompMedia","1_98_11"
"1124",2020-07-18,2080.31180027514,14848.9616500206,13581.075435055,1317.86101129949,1971.94967811936,"decompMedia","1_98_11"
"1125",2020-07-25,1410.64500978091,10652.4331604557,7516.60237329914,1888.77107059208,3765.99871847409,"decompMedia","1_98_11"
"1126",2020-08-01,7443.42099308385,12988.5772904294,15318.8197453138,2581.55998668691,3914.70486008262,"decompMedia","1_98_11"
"1127",2020-08-08,5132.94265268311,8977.06672363544,8785.14086320257,3221.34809521806,5296.86515744456,"decompMedia","1_98_11"
"1128",2020-08-15,11931.7484156654,5751.00995393224,9305.66334536767,206.954256069453,6313.84526252307,"decompMedia","1_98_11"
"1129",2020-08-22,8346.54741248487,3479.74911097888,8204.21531703417,12.5101470316773,6660.70150937587,"decompMedia","1_98_11"
"1130",2020-08-29,13374.8817016603,12080.8340198377,4097.95964635084,3016.81989981067,2584.2081798933,"decompMedia","1_98_11"
"1131",2020-09-05,16693.4530924011,11622.139274636,3105.63261486545,4617.31291980306,1386.44241535626,"decompMedia","1_98_11"
"1132",2020-09-12,11858.6320256298,13128.4525239902,1419.9545574491,5398.63115557023,2917.58917040612,"decompMedia","1_98_11"
"1133",2020-09-19,8293.45533013659,10440.1243301268,14666.2070929402,5746.9176233657,4483.69285518104,"decompMedia","1_98_11"
"1134",2020-09-26,5734.53812284427,12908.3498587908,8298.11980976212,4885.323640387,1935.9151848288,"decompMedia","1_98_11"
"1135",2020-10-03,51139.7727855154,12747.1018749143,13294.902066982,5556.98818914891,3829.67730554799,"decompMedia","1_98_11"
"1136",2020-10-10,40920.7716519723,8768.54870815781,14404.7399921608,7162.90140102101,6947.47906412617,"decompMedia","1_98_11"
"1137",2020-10-17,55763.2814977846,7983.26081135389,16073.7232383398,6927.84345525147,8516.98590284122,"decompMedia","1_98_11"
"1138",2020-10-24,45390.5404150909,12433.0998938652,16716.4254591562,7741.7336039211,7048.23646519168,"decompMedia","1_98_11"
"1139",2020-10-31,61158.256673105,8500.33151134568,17167.9724075552,9991.27095376546,5609.83812629671,"decompMedia","1_98_11"
"1140",2020-11-07,50805.1960346305,12124.3865436539,17561.988776013,8689.63482108229,8725.15799044571,"decompMedia","1_98_11"
"1141",2020-11-14,55248.2797231375,8239.80580471947,16675.9288141917,630.028814884181,7514.8941270873,"decompMedia","1_98_11"
"1142",2020-11-21,46922.3836218427,12143.5244719415,17320.7505651129,38.4029699343963,7079.26842380571,"decompMedia","1_98_11"
"1143",2020-11-28,36973.881807242,8255.86602650921,16202.3632903844,18634.0341899859,8864.76805296125,"decompMedia","1_98_11"
"1144",2020-12-05,33167.96297971,13971.2614235516,12752.4016887854,21250.1231934524,13761.8006876572,"decompMedia","1_98_11"
"1145",2020-12-12,24898.085792361,9846.4524630603,13659.5180865947,19498.1558098383,9607.13909373973,"decompMedia","1_98_11"
"1146",2020-12-19,18172.7696287017,15387.837193976,10618.2474375584,17975.7900507672,4231.3623729071,"decompMedia","1_98_11"
"1147",2020-12-26,49272.8007348613,11161.7369845462,17010.579014073,19589.3516703188,1308.1734837637,"decompMedia","1_98_11"
"1148",2021-01-02,51258.2147055781,16628.414852277,15781.9910274006,19140.2284808104,10996.8627708038,"decompMedia","1_98_11"
"1149",2021-01-09,41033.3813034293,12378.4094491845,16400.5925861336,18333.6605894967,8904.51819922862,"decompMedia","1_98_11"
"1150",2021-01-16,33719.3445543143,8453.95006812984,16853.2950122518,17227.9600175543,10965.8031238415,"decompMedia","1_98_11"
"1151",2021-01-23,25360.1295168165,5364.75010929548,17248.9655452346,17669.849572858,7136.24658999145,"decompMedia","1_98_11"
"1152",2021-01-30,33061.9326646723,3224.60152634394,15844.5924675294,18323.0652180272,8768.51360039496,"decompMedia","1_98_11"
"1153",2021-02-06,24809.4361084013,1869.80825651099,9187.23928031478,14419.6593612178,3795.81753409235,"decompMedia","1_98_11"
"1154",2021-02-13,18102.6935190096,11153.9595892805,17543.7890278731,1208.23266714442,5807.40197526448,"decompMedia","1_98_11"
"1155",2021-02-20,12919.0370440756,7440.72986659214,10549.8701656138,74.4983308260042,6487.30290293628,"decompMedia","1_98_11"
"1156",2021-02-27,9065.89497546105,4636.97904671618,19936.1723459873,6134.39837765301,8368.99106178881,"decompMedia","1_98_11"
"1157",2021-03-06,6284.03707656806,2752.90844647116,12649.2117162008,8996.23423866236,5680.80595091627,"decompMedia","1_98_11"
"1158",2021-03-13,7159.04105715293,1583.97173904121,6872.17022115579,8582.61405120001,7982.62676245935,"decompMedia","1_98_11"
"1159",2021-03-20,4932.39965103825,894.280671386065,3351.64692487944,7397.50636131777,8002.99816142316,"decompMedia","1_98_11"
"1160",2021-03-27,3374.55717027434,5703.77546202671,12300.8690584243,9664.8570699728,8833.4483765428,"decompMedia","1_98_11"
"1161",2021-04-03,2297.51119053648,3448.36603355683,6637.31476134489,9621.2759270827,3107.916729692,"decompMedia","1_98_11"
"1162",2021-04-10,1558.9794457126,16663.6194109271,3223.69878068547,7383.45655313961,1087.02048797376,"decompMedia","1_98_11"
"1163",2021-04-17,2353.19676904702,12413.8689194421,1476.83109290918,6569.37588873567,2981.73228015507,"decompMedia","1_98_11"
"1164",2021-04-24,1597.04172877687,15290.5674212628,657.459001378665,5728.08695231065,5159.02529482891,"decompMedia","1_98_11"
"1165",2021-05-01,10376.8136537681,11068.9691950065,288.863532166119,4098.4145278568,2946.19921499706,"decompMedia","1_98_11"
"1166",2021-05-08,7222.80192289329,15201.7367245096,126.174243323735,3886.4711730795,2929.6321733904,"decompMedia","1_98_11"
"1167",2021-05-15,4977.33207486716,10984.5739102977,54.9704971701927,253.19286681587,5513.06937614435,"decompMedia","1_98_11"
"1168",2021-05-22,3405.77836142379,9558.63537196302,14074.7893771141,15.3191014696295,6387.16246055989,"decompMedia","1_98_11"
"1169",2021-05-29,2318.99369066911,6189.16557454263,7867.90969729422,1577.46557332198,3315.31389815832,"decompMedia","1_98_11"
"1170",2021-06-05,3413.93173418087,7945.12027838173,13192.3139017409,3196.30668662585,1345.2639123526,"decompMedia","1_98_11"
"1171",2021-06-12,2324.60450697559,4995.9733734727,7244.84233274455,2820.6311502224,1343.20920227955,"decompMedia","1_98_11"
"1172",2021-06-19,11289.3849593916,2984.12714777575,3927.41528806888,4560.29617437941,1431.09286607051,"decompMedia","1_98_11"
"1173",2021-06-26,7880.95743049387,12035.8021420863,1820.52405725081,3969.21132121332,569.477042462256,"decompMedia","1_98_11"
"1174",2021-07-03,6722.84185738217,8165.62181117372,16411.3886659817,6256.47227222805,2521.60034983753,"decompMedia","1_98_11"
"1175",2021-07-10,4625.49404262153,5154.95555190096,9630.80189700638,6704.56822719235,2228.03847527026,"decompMedia","1_98_11"
"1176",2021-07-17,5627.03294359209,10725.7882026767,4938.28950225416,7134.91534996595,1087.20839779896,"decompMedia","1_98_11"
"1177",2021-07-24,3858.20760920239,7097.44213355772,2328.7247638711,7273.66712420455,3772.58284798352,"decompMedia","1_98_11"
"1178",2021-07-31,5372.95823098221,13290.9056965161,1051.18076093202,8957.43712313038,3464.69153036126,"decompMedia","1_98_11"
"1179",2021-08-07,3681.05881711354,12529.8780507109,464.769523995141,11499.397476191,3078.19414253716,"decompMedia","1_98_11"
"1180",2021-08-14,12211.7982103566,8582.64856192872,203.577057147822,892.714207509401,5563.90366351495,"decompMedia","1_98_11"
"1181",2021-08-21,8550.13087831149,5459.10069208959,9639.95301723435,54.6987586965134,6404.42893944413,"decompMedia","1_98_11"
"1182",2021-08-28,45822.3761177079,3286.6141767164,9141.68204990193,12329.1837107674,9878.58830695351,"decompMedia","1_98_11"
"1183",2021-09-04,35964.1316529474,1907.71777264825,4645.19088456406,15236.204478365,8081.92483140749,"decompMedia","1_98_11"
"1184",2021-09-11,43682.9262307895,11786.3964825179,7310.9700587694,13633.3463238742,3068.09214933816,"decompMedia","1_98_11"
"1185",2021-09-18,34022.9521916896,7958.11552938082,3593.57690232095,15414.9234339614,4697.36872054958,"decompMedia","1_98_11"
"1186",2021-09-25,52201.7321147733,12092.2616102209,12166.9876168414,18775.3680284412,7285.03535435588,"decompMedia","1_98_11"
"1187",2021-10-02,68013.1292198142,10743.9486224452,6547.90128291017,18876.9755168913,9268.50918730377,"decompMedia","1_98_11"
"1188",2021-10-09,66870.752652655,15398.2369874754,15494.4318241977,20442.5524778311,6796.41621950419,"decompMedia","1_98_11"
"1189",2021-10-16,56786.5505432156,11171.6774755436,15354.5769282649,19848.0487440228,11977.56422138,"decompMedia","1_98_11"
"1190",2021-10-23,57844.9691038674,9859.99016736896,15774.1048060031,20462.5274966275,11911.8250267942,"decompMedia","1_98_11"
"1191",2021-10-30,48761.2176505888,6419.91941424748,16258.3750569374,21818.4609117871,5326.96226121055,"decompMedia","1_98_11"
"1192",2021-11-06,45268.0231070311,14952.5941596715,14961.1924665372,24902.3039967624,7858.0270388506,"decompMedia","1_98_11"
"1193",2021-11-13,35458.2884165879,10749.5070157636,17585.6799780687,2917.47925308735,7201.19085391063,"decompMedia","1_98_11"
"1194",2021-11-20,45233.9091553719,11649.9550986226,15105.5197289141,186.253355252064,6968.78434909929,"decompMedia","1_98_11"
"1195",2021-11-27,35427.2254726105,7845.43481168439,13474.0249459868,29457.3779130312,11564.4584586185,"decompMedia","1_98_11"
"1196",2021-12-04,36916.37227676,10405.2691866206,11827.2544346434,31245.366035226,7882.74911770642,"decompMedia","1_98_11"
"1197",2021-12-11,28074.1814627719,6844.06423493749,13515.6391377881,29394.8445960611,11126.7249580136,"decompMedia","1_98_11"
"1198",2021-12-18,42744.6180565836,10370.9543345284,10565.471011221,29733.8205479925,13077.0877423711,"decompMedia","1_98_11"
"1199",2021-12-25,58902.3108884901,6817.11747996594,17007.6776261461,27299.8913300043,15795.7165843569,"decompMedia","1_98_11"
"1200",2022-01-01,48514.1737038221,4201.90669679092,15781.2381363664,27634.3796715286,18831.7101481294,"decompMedia","1_98_11"
"1201",2022-01-08,38449.359233243,3410.7321345672,16400.4592214963,28024.078208986,19407.9241448174,"decompMedia","1_98_11"
"1202",2022-01-15,42507.0268546063,1983.82707695596,9622.14747352603,26834.9312667059,10996.1572107514,"decompMedia","1_98_11"
"1203",2022-01-22,32968.6098168189,8242.89684090245,4933.05707371816,24957.8060459577,6134.12798242192,"decompMedia","1_98_11"
"1204",2022-01-29,33708.9983622098,5210.96935066212,2326.04895821792,23944.2797356685,5168.46799514792,"decompMedia","1_98_11"
"1205",2022-02-05,25351.4434923086,3123.95555101106,6379.98595585871,26804.3668671727,13655.8181137859,"decompMedia","1_98_11"
"1206",2022-02-12,21878.6175870371,8174.86815482758,3084.71849655766,3384.89432778332,9515.9720802193,"decompMedia","1_98_11"
"1207",2022-02-19,15809.1121119948,5161.64969500822,1409.90274260559,218.204607549349,7808.92946838942,"decompMedia","1_98_11"
"1208",2022-02-26,15474.0504548257,8540.28612454852,626.985440544665,13652.3039410253,7165.73791770736,"decompMedia","1_98_11"
"1209",2022-03-05,10948.9002638614,5427.99575536804,275.340715453237,17697.9471660043,6642.43921463873,"decompMedia","1_98_11"
"1210",2022-03-12,26237.5384873016,10130.2219296257,120.241754141584,17977.7182621208,4146.60735564279,"decompMedia","1_98_11"
"1211",2022-03-19,19236.6692550875,6629.04293846679,52.3809665512553,15278.3431237578,4333.15991447547,"decompMedia","1_98_11"
"1212",2022-03-26,20881.5660459491,9962.17395799338,22.7942777621535,15544.8137667349,7067.11939152179,"decompMedia","1_98_11"
"1213",2022-04-02,15038.9688347078,6498.7495569249,9.91460012055519,13539.1125538183,4768.47353758359,"decompMedia","1_98_11"
"1214",2022-04-09,10626.0491322413,5503.5885217292,4.31157798570297,14206.351502832,10939.7323653103,"decompMedia","1_98_11"
"1215",2022-04-16,7402.17209881431,3315.92371259327,11386.2204812723,11795.6013385099,8848.53404375395,"decompMedia","1_98_11"
"1216",2022-04-23,5103.83181907561,12042.0076739971,6035.6403013074,7956.54288776799,3436.33982181818,"decompMedia","1_98_11"
"1217",2022-04-30,3493.72372339748,8170.81030127123,19474.9151029651,5836.17814490001,2546.86672486959,"decompMedia","1_98_11"
"1218",2022-05-07,2379.52916128335,9350.64583626716,12226.6372323034,9050.50129760379,749.49781528914,"decompMedia","1_98_11"
"1219",2022-05-14,1615.04507681456,6031.3916803972,19710.5143069116,661.80739172425,4711.47686917952,"decompMedia","1_98_11"
"1220",2022-05-21,1237.04333668113,6756.53409733913,12441.3620181222,40.3653636235532,6116.07981944203,"decompMedia","1_98_11"
"1221",2022-05-28,836.636460645734,4160.14623452748,10193.8518874402,6372.89804169865,8695.21745384958,"decompMedia","1_98_11"
"1222",2022-06-04,565.131633728409,2450.09284831957,5282.36866782239,9194.40279003195,9132.83242858182,"decompMedia","1_98_11"
"1223",2022-06-11,1489.54772386076,1402.78588924989,2505.74156803744,9437.95133506944,4843.65394476045,"decompMedia","1_98_11"
"1224",2022-06-18,1008.19971410089,4923.24668329021,1134.37661002239,11757.3960715883,7103.29178192529,"decompMedia","1_98_11"
"1225",2022-06-25,681.381414401331,2937.0583038868,13824.3309117828,11675.4014055838,6359.38139081882,"decompMedia","1_98_11"
"1226",2022-07-02,2851.16749449642,12262.7006521938,7688.81795165042,8524.12558182005,5525.47205506567,"decompMedia","1_98_11"
